task_id,onet_soc_code,automation_share,augmentation_share,source
2690,43-4161.00,0.461847,0.538153,anthropic_economic_index_2025_03_27
2698,43-4161.00,0.477273,0.522727,anthropic_economic_index_2025_03_27
2701,43-4161.00,0.438202,0.561798,anthropic_economic_index_2025_03_27
751,43-4171.00,0.714286,0.285714,anthropic_economic_index_2025_03_27
750,43-4171.00,0.684039,0.315961,anthropic_economic_index_2025_03_27
748,43-4171.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
753,43-4171.00,0.550000,0.450000,anthropic_economic_index_2025_03_27
752,43-4171.00,0.407915,0.592085,anthropic_economic_index_2025_03_27
756,43-4171.00,0.619792,0.380208,anthropic_economic_index_2025_03_27
758,43-4171.00,0.333333,0.666667,anthropic_economic_index_2025_03_27
9750,43-4181.00,0.418605,0.581395,anthropic_economic_index_2025_03_27
9757,43-4181.00,0.235294,0.764706,anthropic_economic_index_2025_03_27
17689,43-5011.01,0.280000,0.720000,anthropic_economic_index_2025_03_27
17705,43-5011.01,0.000000,1.000000,anthropic_economic_index_2025_03_27
19831,43-5011.01,1.000000,0.000000,anthropic_economic_index_2025_03_27
7014,43-5021.00,0.375000,0.625000,anthropic_economic_index_2025_03_27
2717,43-5031.00,0.404959,0.595041,anthropic_economic_index_2025_03_27
2712,43-5031.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
2733,43-5032.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
11362,43-5061.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
11369,43-5061.00,0.591954,0.408046,anthropic_economic_index_2025_03_27
4737,43-5071.00,0.403509,0.596491,anthropic_economic_index_2025_03_27
2771,43-6011.00,0.548303,0.451697,anthropic_economic_index_2025_03_27
2776,43-6011.00,0.495751,0.504249,anthropic_economic_index_2025_03_27
2780,43-6011.00,0.457912,0.542088,anthropic_economic_index_2025_03_27
18780,43-6012.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
788,43-6013.00,0.612245,0.387755,anthropic_economic_index_2025_03_27
786,43-6013.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
776,43-6013.00,0.611111,0.388889,anthropic_economic_index_2025_03_27
789,43-6013.00,0.474227,0.525773,anthropic_economic_index_2025_03_27
2790,43-6014.00,0.487179,0.512821,anthropic_economic_index_2025_03_27
2791,43-6014.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
20281,43-6014.00,0.527778,0.472222,anthropic_economic_index_2025_03_27
20280,43-6014.00,0.453735,0.546265,anthropic_economic_index_2025_03_27
20284,43-6014.00,0.418182,0.581818,anthropic_economic_index_2025_03_27
2805,43-6014.00,0.290808,0.709192,anthropic_economic_index_2025_03_27
2797,43-6014.00,0.452830,0.547170,anthropic_economic_index_2025_03_27
20290,43-6014.00,0.452830,0.547170,anthropic_economic_index_2025_03_27
20286,43-6014.00,0.515152,0.484848,anthropic_economic_index_2025_03_27
2806,43-6014.00,0.442857,0.557143,anthropic_economic_index_2025_03_27
20288,43-6014.00,0.535452,0.464548,anthropic_economic_index_2025_03_27
11401,43-9021.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
11409,43-9021.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
799,43-9022.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
790,43-9022.00,0.317227,0.682773,anthropic_economic_index_2025_03_27
801,43-9022.00,0.580808,0.419192,anthropic_economic_index_2025_03_27
800,43-9022.00,0.517396,0.482604,anthropic_economic_index_2025_03_27
807,43-9022.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
2816,43-9031.00,0.530885,0.469115,anthropic_economic_index_2025_03_27
2820,43-9031.00,0.328671,0.671329,anthropic_economic_index_2025_03_27
2818,43-9031.00,0.677054,0.322946,anthropic_economic_index_2025_03_27
2824,43-9031.00,0.477273,0.522727,anthropic_economic_index_2025_03_27
2823,43-9031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
2827,43-9031.00,0.827068,0.172932,anthropic_economic_index_2025_03_27
2822,43-9031.00,0.484848,0.515152,anthropic_economic_index_2025_03_27
2831,43-9031.00,0.506024,0.493976,anthropic_economic_index_2025_03_27
23318,43-9041.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
23319,43-9041.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
23329,43-9041.00,0.539326,0.460674,anthropic_economic_index_2025_03_27
23334,43-9041.00,0.383275,0.616725,anthropic_economic_index_2025_03_27
830,43-9061.00,0.235669,0.764331,anthropic_economic_index_2025_03_27
827,43-9061.00,0.500000,0.500000,anthropic_economic_index_2025_03_27
826,43-9061.00,0.245223,0.754777,anthropic_economic_index_2025_03_27
834,43-9061.00,0.258242,0.741758,anthropic_economic_index_2025_03_27
825,43-9061.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
838,43-9061.00,0.554622,0.445378,anthropic_economic_index_2025_03_27
843,43-9061.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
844,43-9061.00,0.344333,0.655667,anthropic_economic_index_2025_03_27
13291,43-9071.00,0.498567,0.501433,anthropic_economic_index_2025_03_27
13302,43-9071.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
5159,43-9081.00,0.434944,0.565056,anthropic_economic_index_2025_03_27
5162,43-9081.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
9788,43-9111.00,0.474470,0.525530,anthropic_economic_index_2025_03_27
9791,43-9111.00,0.464349,0.535651,anthropic_economic_index_2025_03_27
9789,43-9111.00,0.802632,0.197368,anthropic_economic_index_2025_03_27
9794,43-9111.00,0.178082,0.821918,anthropic_economic_index_2025_03_27
9796,43-9111.00,0.512605,0.487395,anthropic_economic_index_2025_03_27
14867,45-2011.00,0.280000,0.720000,anthropic_economic_index_2025_03_27
23392,45-2092.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
23384,45-2092.00,0.377327,0.622673,anthropic_economic_index_2025_03_27
23454,47-2031.00,0.394737,0.605263,anthropic_economic_index_2025_03_27
2859,47-2044.00,0.302632,0.697368,anthropic_economic_index_2025_03_27
7051,47-2051.00,0.255814,0.744186,anthropic_economic_index_2025_03_27
13504,47-2081.00,0.287582,0.712418,anthropic_economic_index_2025_03_27
2874,47-2111.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
23462,47-2152.00,0.368421,0.631579,anthropic_economic_index_2025_03_27
23473,47-2152.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
20642,47-2211.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
17746,47-2231.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
17754,47-2231.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
17748,47-2231.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
871,47-4011.00,0.326087,0.673913,anthropic_economic_index_2025_03_27
20449,47-4011.00,0.545455,0.454545,anthropic_economic_index_2025_03_27
19867,47-4011.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
19870,47-4041.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
11620,47-4071.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
17802,47-4099.03,0.000000,1.000000,anthropic_economic_index_2025_03_27
7088,47-5013.00,0.215116,0.784884,anthropic_economic_index_2025_03_27
2915,49-1011.00,0.309859,0.690141,anthropic_economic_index_2025_03_27
2931,49-1011.00,0.458824,0.541176,anthropic_economic_index_2025_03_27
11632,49-2011.00,0.486784,0.513216,anthropic_economic_index_2025_03_27
11644,49-2011.00,0.269231,0.730769,anthropic_economic_index_2025_03_27
11626,49-2011.00,0.516129,0.483871,anthropic_economic_index_2025_03_27
11642,49-2011.00,0.413043,0.586957,anthropic_economic_index_2025_03_27
11635,49-2011.00,0.224490,0.775510,anthropic_economic_index_2025_03_27
11647,49-2011.00,0.338462,0.661538,anthropic_economic_index_2025_03_27
11677,49-2022.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
9934,49-2091.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
11688,49-2092.00,0.312500,0.687500,anthropic_economic_index_2025_03_27
11727,49-2093.00,0.387309,0.612691,anthropic_economic_index_2025_03_27
888,49-2094.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
889,49-2094.00,0.355263,0.644737,anthropic_economic_index_2025_03_27
11742,49-2095.00,0.520833,0.479167,anthropic_economic_index_2025_03_27
13738,49-2097.00,0.428571,0.571429,anthropic_economic_index_2025_03_27
13744,49-2097.00,0.185759,0.814241,anthropic_economic_index_2025_03_27
13741,49-2097.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
11768,49-2098.00,0.315789,0.684211,anthropic_economic_index_2025_03_27
11769,49-2098.00,0.255639,0.744361,anthropic_economic_index_2025_03_27
11772,49-2098.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
9946,49-3011.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
23529,49-3023.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
23526,49-3023.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
2989,49-3031.00,0.491525,0.508475,anthropic_economic_index_2025_03_27
3003,49-3042.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
23558,49-9021.00,0.514286,0.485714,anthropic_economic_index_2025_03_27
13801,49-9031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
11821,49-9041.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
11827,49-9041.00,0.487654,0.512346,anthropic_economic_index_2025_03_27
18788,49-9044.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
11859,49-9052.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
3066,49-9062.00,0.381579,0.618421,anthropic_economic_index_2025_03_27
3067,49-9062.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
3023,49-9071.00,0.182796,0.817204,anthropic_economic_index_2025_03_27
11931,51-3011.00,0.363636,0.636364,anthropic_economic_index_2025_03_27
4926,51-3092.00,0.417284,0.582716,anthropic_economic_index_2025_03_27
4936,51-3092.00,0.342105,0.657895,anthropic_economic_index_2025_03_27
3112,51-4041.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
10403,51-5111.00,0.423729,0.576271,anthropic_economic_index_2025_03_27
10427,51-5111.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
19416,51-5112.00,0.509434,0.490566,anthropic_economic_index_2025_03_27
12130,51-6011.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
12193,51-6052.00,0.343284,0.656716,anthropic_economic_index_2025_03_27
12188,51-6052.00,0.380832,0.619168,anthropic_economic_index_2025_03_27
14161,51-6062.00,0.542334,0.457666,anthropic_economic_index_2025_03_27
14178,51-6063.00,0.542334,0.457666,anthropic_economic_index_2025_03_27
12232,51-7032.00,1.000000,0.000000,anthropic_economic_index_2025_03_27
12238,51-7032.00,0.554652,0.445348,anthropic_economic_index_2025_03_27
12302,51-8012.00,0.407407,0.592593,anthropic_economic_index_2025_03_27
12324,51-8013.00,0.689655,0.310345,anthropic_economic_index_2025_03_27
23612,51-8013.00,0.343750,0.656250,anthropic_economic_index_2025_03_27
14296,51-8092.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
14315,51-8093.00,0.608333,0.391667,anthropic_economic_index_2025_03_27
14328,51-8093.00,0.637097,0.362903,anthropic_economic_index_2025_03_27
12419,51-9032.00,0.500000,0.500000,anthropic_economic_index_2025_03_27
12481,51-9061.00,0.497878,0.502122,anthropic_economic_index_2025_03_27
23622,51-9071.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
23638,51-9071.00,0.441860,0.558140,anthropic_economic_index_2025_03_27
10540,51-9083.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
19484,51-9151.00,0.701357,0.298643,anthropic_economic_index_2025_03_27
19491,51-9151.00,0.617021,0.382979,anthropic_economic_index_2025_03_27
11960,51-9162.00,0.630170,0.369830,anthropic_economic_index_2025_03_27
11967,51-9162.00,0.603314,0.396686,anthropic_economic_index_2025_03_27
23687,51-9195.00,0.403727,0.596273,anthropic_economic_index_2025_03_27
12702,51-9198.00,0.387097,0.612903,anthropic_economic_index_2025_03_27
8570,53-1042.00,0.600000,0.400000,anthropic_economic_index_2025_03_27
8582,53-1042.00,0.367089,0.632911,anthropic_economic_index_2025_03_27
17896,53-1042.01,1.000000,0.000000,anthropic_economic_index_2025_03_27
23703,53-1044.00,0.283019,0.716981,anthropic_economic_index_2025_03_27
12743,53-2021.00,0.540000,0.460000,anthropic_economic_index_2025_03_27
10630,53-2022.00,0.405405,0.594595,anthropic_economic_index_2025_03_27
9648,53-2031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
3155,53-3031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
10645,53-3032.00,0.358209,0.641791,anthropic_economic_index_2025_03_27
23726,53-3051.00,0.406593,0.593407,anthropic_economic_index_2025_03_27
23751,53-3053.00,0.406593,0.593407,anthropic_economic_index_2025_03_27
12760,53-4011.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
10678,53-4013.00,0.468750,0.531250,anthropic_economic_index_2025_03_27
10691,53-4031.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
12773,53-4041.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
10726,53-6031.00,0.197368,0.802632,anthropic_economic_index_2025_03_27
8630,53-6041.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
8645,53-6041.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
13174,53-6061.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
13182,53-6061.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
10756,53-7011.00,0.454545,0.545455,anthropic_economic_index_2025_03_27
23877,53-7065.00,0.000000,1.000000,anthropic_economic_index_2025_03_27
